r,m,phi,p
0,0,0,0.00016384000000000003
0.001,0.00000000007257530536512037,0.000000022261575380345945,0.00016383996421051524
0.002,0.00000000023586971354733685,0.000000054645946593876605,0.00016383991214682613
0.003,0.0000000005261708184344984,0.00000009576712325802787,0.0001638398460371702
0.004,0.0000000009797661721974544,0.00000014525214632171435,0.00016383976648115658
0.005,0.0000000016329432756795406,0.00000020296493408678913,0.00016383967369757317
0.006,0.000000002521989568776601,0.0000002688462375420569,0.0001638395677816874
0.007,0.0000000036831924208106473,0.00000034286712515249314,0.0001638394487800278
0.008,0.000000005152839120899498,0.00000042501230717944395,0.00016383931671719307
0.009000000000000001,0.000000006967216868323643,0.0000005152732391518015,0.00016383917160693958
0.010000000000000002,0.000000009162612762891225,0.0000006136449548588879,0.00016383901345727285
0.011000000000000003,0.000000011775313795301656,0.0000007201244916542774,0.00016383884227297923
0.012000000000000004,0.00000001484160683750824,0.0000008347100569674272,0.00016383865805696577
0.013000000000000005,0.000000018397778633080034,0.000000957400564417091,0.0001638384608110061
0.014000000000000005,0.000000022480115787563115,0.0000010881953648329143,0.00016383825053617286
0.015000000000000006,0.000000027124904758841424,0.0000012270940849339426,0.00016383802723309693
0.016000000000000007,0.00000003236843184749723,0.000001374096527827649,0.00016383779090212755
0.017000000000000008,0.00000003824698318717132,0.000001529202610197801,0.00016383754154343324
0.01800000000000001,0.00000004479684473492298,0.0000016924123218878322,0.00016383727915706672
0.01900000000000001,0.00000005205430226158974,0.0000018637256994892555,0.0001638370037430075
0.02000000000000001,0.00000006005564134214706,0.000002043142808872215,0.00016383671530118983
0.02100000000000001,0.00000006883714734606786,0.0000022306637335285775,0.00016383641383152154
0.022000000000000013,0.00000007843510542768191,0.000002426288566751567,0.00016383609933389654
0.023000000000000013,0.00000008888580051653528,0.0000026300174063807676,0.00016383577180820335
0.024000000000000014,0.00000010022551730774963,0.0000028418503512811174,0.00016383543125433065
0.025000000000000015,0.00000011249054025238148,0.0000030617874990041963,0.00016383507767217114
0.026000000000000016,0.00000012571715354778157,0.000003289828944260967,0.000163834711061624
0.027000000000000017,0.000000139941641127954,0.0000035259747779539053,0.00016383433142259628
0.028000000000000018,0.00000015520028665391562,0.000003770225086595524,0.0001638339387550041
0.02900000000000002,0.00000017152937350405523,0.000004022579951993563,0.00016383353305877296
0.03000000000000002,0.0000001889651847644929,0.000004283039451119446,0.00016383311433383797
0.03100000000000002,0.00000020754400321943932,0.000004551603656101564,0.00016383268258014395
0.03200000000000002,0.0000002273021113415551,0.000004828272634302322,0.0001638322377976452
0.03300000000000002,0.0000002482757912823102,0.000005113046448449975,0.00016383177998630539
0.03400000000000002,0.0000002705013248623433,0.000005405925156804867,0.00016383130914609723
0.035000000000000024,0.0000002940149935618215,0.000005706908813345701,0.0001638308252770022
0.036000000000000025,0.0000003188530785107996,0.000006015997467965794,0.0001638303283790102
0.037000000000000026,0.0000003450518604795798,0.000006333191166672331,0.00016382981845211922
0.03800000000000003,0.00000037264761986907146,0.000006658489951783847,0.0001638292954963351
0.03900000000000003,0.00000040167663670115075,0.0000069918938621227096,0.00016382875951167117
0.04000000000000003,0.00000043217519060902047,0.000007333402933200533,0.00016382821049814794
0.04100000000000003,0.00000046417956082756994,0.000007683017197395249,0.00016382764845579282
0.04200000000000003,0.000000497726026183735,0.000008040736684119115,0.00016382707338463985
0.04300000000000003,0.000000532850865086858,0.000008406561419977374,0.0001638264852847295
0.04400000000000003,0.000000569590355519048,0.000008780491428917529,0.00016382588415610836
0.04500000000000003,0.000000607980775025541,0.000009162526732369415,0.00016382526999882892
0.046000000000000034,0.00000064805840070506,0.000009552667349376356,0.00016382464281294938
0.047000000000000035,0.000000689859509200176,0.0000099509132967178,0.0001638240025985335
0.048000000000000036,0.0000007334203766876682,0.000010357264589023845,0.00016382334935565032
0.04900000000000004,0.0000007787772788688842,0.000010771721238882125,0.00016382268308437402
0.05000000000000004,0.0000008259664909601015,0.000011194283256937506,0.00016382200378478384
0.05100000000000004,0.0000008750242876828877,0.00001162495065198505,0.0001638213114569638
0.05200000000000004,0.0000009259869432544621,0.0000120637234310567,0.00016382060610100265
0.05300000000000004,0.000000978890731378056,0.000012510601599502103,0.00016381988771699372
0.05400000000000004,0.0000010337719252332746,0.000012965585161063973,0.0001638191563050348
0.05500000000000004,0.0000010906667974664578,0.000013428674117948409,0.000163818411865228
0.05600000000000004,0.0000011496116201810418,0.000013899868470890486,0.00016381765439767967
0.057000000000000044,0.0000012106426649279209,0.000014379168219215485,0.00016381688390250035
0.058000000000000045,0.0000012737962026958085,0.000014866573360896082,0.00016381610037980454
0.059000000000000045,0.0000013391085039016,0.000015362083892605766,0.00016381530382971076
0.060000000000000046,0.0000014066158383807335,0.000015865699809768766,0.00016381449425234137
0.06100000000000005,0.0000014763544753775532,0.00001637742110660677,0.00016381367164782258
0.06200000000000005,0.0000015483606835356703,0.00001689724777618261,0.0001638128360162843
0.06300000000000004,0.0000016226707308883263,0.00001742517981044118,0.0001638119873578601
0.06400000000000004,0.0000016993208848487553,0.000017961217200247787,0.00016381112567268722
0.06500000000000004,0.0000017783474122005465,0.000018505359935424063,0.00016381025096090634
0.06600000000000004,0.0000018597865790880068,0.00001905760800478167,0.00016380936322266172
0.06700000000000005,0.000001943674651006525,0.000019617961396153942,0.00016380846245810104
0.06800000000000005,0.0000020300478927929322,0.000020186420096425585,0.0001638075486673754
0.06900000000000005,0.0000021189425686158688,0.000020762984091560583,0.00016380662185063916
0.07000000000000005,0.0000022103949419661446,0.000021347653366628447,0.00016380568200805013
0.07100000000000005,0.0000023044412756471046,0.0000219404279058289,0.00016380472913976927
0.07200000000000005,0.0000024011178317649916,0.000022541307692515126,0.0001638037632459608
0.07300000000000005,0.0000025004608717193106,0.000023150292709215654,0.00016380278432679218
0.07400000000000005,0.000002602506656193192,0.00002376738293765499,0.00016380179238243399
0.07500000000000005,0.000002707291445143758,0.000024392578358773074,0.00016380078741305994
0.07600000000000005,0.0000028148514977924845,0.00002502587895274365,0.00016379976941884687
